Date,Open,High,Low,Close,Adj Close,Volume
2016-02-08,5469.950195,5490,5401.950195,5413,4869.966797,21474
2016-02-09,5444,5459.850098,5391.25,5419.25,4875.588379,24994
2016-02-10,5439,5449,5279.399902,5297.600098,4766.14209,46842
2016-02-11,5323.950195,5323.950195,5190,5217.049805,4693.67334,58313
2016-02-12,5230,5268.649902,5001.049805,5056.049805,4548.823242,37439
2016-02-15,5058,5149,5019.950195,5057.75,4550.354004,66272
2016-02-16,5115,5115,5030,5049.799805,4543.200684,49811
2016-02-17,5090,5100,5034,5072.700195,4563.803711,72280
2016-02-18,5095,5205,5060,5182.850098,4662.90625,26633
2016-02-19,5206.950195,5240,5175.100098,5209.700195,4687.060059,12939
2016-02-22,5208,5298,5162.149902,5279.350098,4749.722656,85293
2016-02-23,5309.950195,5309.950195,5180,5192.25,4671.36084,21387
2016-02-24,5185,5204.899902,5135,5199.399902,4677.794434,11843
2016-02-25,5199.399902,5200,5090.950195,5142.899902,4626.960938,31388
2016-02-26,5190,5190,5101,5111.200195,4598.443359,36011
2016-02-29,5144.899902,5144.899902,4981,5008,4505.595215,52942
2016-03-01,5050,5117.25,5000.549805,5052.25,4545.406738,41530
2016-03-02,5080,5105,5045,5078.200195,4568.753906,29138
2016-03-03,5110,5243,5080,5217.75,4694.302734,33110
2016-03-04,5218,5325.049805,5166,5285.25,4755.03125,26291
2016-03-08,5300,5429,5276.100098,5320.799805,4787.015137,53547
2016-03-09,5275.299805,5307.450195,5182,5209.799805,4687.150391,47123
2016-03-10,5223,5241.649902,5106.350098,5177.799805,4658.360352,63711
2016-03-11,5189.950195,5249.899902,5100,5163.149902,4645.180664,35312
2016-03-14,5173,5173,5090,5103.100098,4591.15625,61213
2016-03-15,5117.399902,5117.399902,5040.799805,5053.75,4546.755371,99413
2016-03-16,5054.899902,5059.950195,5005,5011.75,4508.96875,91850
2016-03-17,5040,5114.700195,5030.049805,5096.850098,4585.53125,34979
2016-03-18,5097.299805,5260,5043,5186.25,4665.962891,51696
2016-03-21,5200,5250,5200,5231.549805,4706.71875,52834
2016-03-22,5250,5349,5155,5260.350098,4732.629395,46192
2016-03-23,5311.100098,5340,5210,5253.149902,4726.151367,107792
2016-03-28,5299,5375,5282.549805,5353.5,4816.434082,69661
2016-03-29,5340,5390,5310,5335.899902,4800.599121,15640
2016-03-30,5354.799805,5501.649902,5354.799805,5479.799805,4930.064453,47816
2016-03-31,5445.049805,5849,5400,5757.350098,5179.77002,72171
2016-04-01,5690,5749,5558.049805,5638.200195,5072.57373,37393
2016-04-04,5630,5724.950195,5607,5683.549805,5113.373535,21694
2016-04-05,5632,5777,5632,5738.950195,5163.21582,31231
2016-04-06,5738,5749.049805,5704,5724.149902,5149.899902,30696
2016-04-07,5799.450195,5950.049805,5748,5888.549805,5297.807617,39466
2016-04-08,5924.950195,6006,5851,5975.649902,5376.170898,22133
2016-04-11,5980,6008.950195,5855.399902,5870.75,5281.793945,25180
2016-04-12,6099,6185.049805,6050.549805,6147.799805,5531.050293,62801
2016-04-13,6157,6175,6021.100098,6116.5,5502.890625,32898
2016-04-18,6120,6246.75,6057,6134.600098,5519.174805,47449
2016-04-20,6180,6196,6002,6036,5430.466309,43665
2016-04-21,6036,6050,5947,5966.850098,5368.252441,75844
2016-04-22,5960,6039.600098,5960,5969.75,5370.863281,15566
2016-04-25,5970,6025.149902,5850,5881.649902,5291.600586,60089
2016-04-26,5894.600098,5899.899902,5805,5830.649902,5245.717285,70732
2016-04-27,5830.649902,5965.049805,5802.600098,5885.850098,5295.378906,18309
2016-04-28,5878,5954.899902,5755,5908.049805,5315.351074,39851
2016-04-29,5930,5930,5703.049805,5725.450195,5151.070313,34469
2016-05-02,5739.950195,5800,5712.350098,5754.25,5176.980469,20305
2016-05-03,5769.950195,5794,5575,5591.600098,5030.648438,34263
2016-05-04,5592.100098,5649.399902,5512.299805,5542.25,4986.248047,23847
2016-05-05,5551,5569.950195,5500.100098,5540.850098,4984.98877,24819
2016-05-06,5545,5640,5531.200195,5610.899902,5048.011719,51851
2016-05-09,5610.899902,5684,5482.049805,5509.549805,4956.828613,35654
2016-05-10,5521.350098,5560.600098,5505.850098,5520.399902,4966.59082,59945
2016-05-11,5520,5616.049805,5496.200195,5601.649902,5039.689453,17803
2016-05-12,5624,5731,5613.049805,5710.299805,5137.438965,25891
2016-05-13,5695.049805,6160,5691,6121.649902,5507.523438,196377
2016-05-16,6100,6348,6004,6284.450195,5653.991211,79610
2016-05-17,6280,6285,6152,6219.600098,5595.646973,74498
2016-05-18,6160.399902,6234.899902,6122.649902,6200.149902,5605.637207,19838
2016-05-19,6190.100098,6200,6060,6092,5507.856934,17051
2016-05-20,6099,6170.049805,5885.950195,6005.700195,5429.83252,40528
2016-05-23,6003,6048.799805,5933,5966.549805,5394.436035,17554
2016-05-24,5997.850098,6084.850098,5954.100098,6003.899902,5428.20459,59051
2016-05-25,6009.950195,6169.100098,6006.049805,6145.850098,5556.542969,28959
2016-05-26,5800,6197,5800,6142,5553.0625,33253
2016-05-27,6135,6240,6120.049805,6173.950195,5581.950684,32211
2016-05-30,6180,6359,6174,6307.950195,5703.101074,34258
2016-05-31,6280,6354.850098,6002,6097.350098,5512.693359,75860
2016-06-01,6116,6449,6109.049805,6390.799805,5778.005859,63791
2016-06-02,6348.899902,6390.100098,6256,6302.049805,5697.766113,72774
2016-06-03,6375,6375,6265,6305.200195,5700.614258,35337
2016-06-06,6275.299805,6705,6156.149902,6479.399902,5858.111328,75989
2016-06-07,6520,6699,6374.100098,6450.25,5831.755859,64157
2016-06-08,6473.899902,6541.649902,6381.100098,6480.899902,5859.467285,26412
2016-06-09,6476,6545,6400,6431.049805,5814.395508,16224
2016-06-10,6453.299805,6600,6433,6544.149902,5916.652832,27431
2016-06-13,6475,6589,6454.350098,6538,5911.09082,28530
2016-06-14,6525,6599,6525,6589.049805,5957.246582,17846
2016-06-15,6570,6591.899902,6456.149902,6492.100098,5869.592773,31345
2016-06-16,6492,6555,6470,6490.75,5868.373047,33083
2016-06-17,6500,6550,6438.049805,6464.200195,5844.368652,22197
2016-06-20,6444,6599,6443.100098,6548.149902,5920.269043,29420
2016-06-21,6562,6599.450195,6482.299805,6537.399902,5910.550293,18216
2016-06-22,6540,6555,6450,6489.549805,5867.288086,20002
2016-06-23,6513,6533,6401,6431.75,5815.030273,26171
2016-06-24,6306.25,6526.600098,6200,6496.5,5873.571289,21109
2016-06-27,6400,6534.5,6400,6447.799805,5829.541992,17117
2016-06-28,6449,6505.950195,6449,6493.799805,5871.130371,41820
2016-06-29,6484,6500,6422.350098,6444.549805,5826.601563,12424
2016-06-30,6444.399902,6545,6444.399902,6492.350098,5869.819336,125414
2016-07-01,6514.899902,6540,6456.149902,6509.700195,5885.505371,22119
2016-07-04,6499,6560,6496.5,6528,5902.05127,15027
2016-07-05,6502,6549.700195,6502,6532.899902,5906.480469,20359
2016-07-07,6510,6550,6480,6511.299805,5886.952148,11999
2016-07-08,6510,6539.75,6390,6412.149902,5797.309082,37875
